day,statename,PriceD,VolumeD,PriceR,VolumeR,state
1/28/11,Missouri,0,0,0,0,MO
1/28/11,Montana,0,0,0,0,MT
1/28/11,Nebraska,0,0,0,0,NE
1/28/11,Nevada,0,0,0,0,NV
1/28/11,New Hampshire,0,0,0,0,NH
1/28/11,New Jersey,0,0,0,0,NJ
1/28/11,New Mexico,0,0,0,0,NM
1/28/11,New York,0,0,0,0,NY
1/28/11,North Dakota,0,0,0,0,ND
1/28/11,Ohio,0,0,0,0,OH
1/28/11,Oklahoma,0,0,0,0,OK
1/28/11,Oregon,0,0,0,0,OR
1/28/11,Pennsylvania,0,0,0,0,PA
1/28/11,Rhode Island,0,0,0,0,RI
1/28/11,South Carolina,0,0,0,0,SC
1/28/11,South Dakota,0,0,0,0,SD
1/28/11,Tennessee,0,0,0,0,TN
1/28/11,Texas,0,0,0,0,TX
1/28/11,Utah,0,0,0,0,UT
1/28/11,Vermont,0,0,0,0,VT
1/28/11,Virginia,0,0,0,0,VA
1/28/11,Washington,0,0,0,0,WA
1/28/11,West Virginia,0,0,0,0,WV
1/28/11,Wisconsin,0,0,0,0,WI
1/28/11,Wyoming,0,0,0,0,WY
1/29/11,Alabama,0,0,0,0,AL
1/29/11,Alaska,0,0,0,0,AK
1/29/11,Arizona,0,0,0,0,AZ
1/29/11,Arkansas,0,0,0,0,AR
1/29/11,California,0,0,0,0,CA
1/29/11,Colorado,0,0,0,0,CO
1/29/11,Connecticut,0,0,0,0,CT
1/29/11,Delaware,0,0,0,0,DE
1/29/11,Florida,0,0,0,0,FL
1/29/11,Georgia,0,0,0,0,GA
1/29/11,Hawaii,0,0,0,0,HI
1/29/11,Idaho,0,0,0,0,ID
1/29/11,Illinois,0,0,0,0,IL
1/29/11,Indiana,0,0,0,0,IN
1/29/11,Iowa,0,0,0,0,IA
1/29/11,Kansas,0,0,0,0,KS
1/29/11,Kentucky,0,0,0,0,KY
1/29/11,Louisiana,0,0,0,0,LA
1/29/11,Maine,0,0,0,0,ME
1/29/11,Maryland,0,0,0,0,MD
1/29/11,Massachusetts,0,0,0,0,MA
1/29/11,Michigan,0,0,0,0,MI
1/29/11,Minnesota,0,0,0,0,MN
1/29/11,Mississippi,0,0,0,0,MS
1/29/11,Missouri,0,0,0,0,MO
1/29/11,Montana,0,0,0,0,MT
1/29/11,Nebraska,0,0,0,0,NE
1/29/11,Nevada,0,0,0,0,NV
1/29/11,New Hampshire,0,0,0,0,NH
1/29/11,New Jersey,0,0,0,0,NJ
1/29/11,New Mexico,0,0,0,0,NM
1/29/11,New York,0,0,0,0,NY
1/29/11,North Dakota,0,0,0,0,ND
1/29/11,Ohio,0,0,0,0,OH
1/29/11,Oklahoma,0,0,0,0,OK
1/29/11,Oregon,0,0,0,0,OR
1/29/11,Pennsylvania,0,0,0,0,PA
1/29/11,Rhode Island,0,0,0,0,RI
1/29/11,South Carolina,0,0,0,0,SC
1/29/11,South Dakota,0,0,0,0,SD
1/29/11,Tennessee,0,0,0,0,TN
1/29/11,Texas,0,0,0,0,TX
1/29/11,Utah,0,0,0,0,UT
1/29/11,Vermont,0,0,0,0,VT
1/29/11,Virginia,0,0,0,0,VA
1/29/11,Washington,0,0,0,0,WA
1/29/11,West Virginia,0,0,0,0,WV
1/29/11,Wisconsin,0,0,0,0,WI
1/29/11,Wyoming,0,0,0,0,WY
1/30/11,Alabama,0,0,0,0,AL
1/30/11,Alaska,0,0,0,0,AK
1/30/11,Arizona,0,0,0,0,AZ
1/30/11,Arkansas,0,0,0,0,AR
1/30/11,California,0,0,0,0,CA
1/30/11,Colorado,0,0,0,0,CO
1/30/11,Connecticut,0,0,0,0,CT
1/30/11,Delaware,0,0,0,0,DE
1/30/11,Florida,0,0,0,0,FL
1/30/11,Georgia,0,0,0,0,GA
1/30/11,Hawaii,0,0,0,0,HI
1/30/11,Idaho,0,0,0,0,ID
1/30/11,Illinois,0,0,0,0,IL
1/30/11,Indiana,0,0,0,0,IN
1/30/11,Iowa,0,0,0,0,IA
1/30/11,Kansas,0,0,0,0,KS
1/30/11,Kentucky,0,0,0,0,KY
1/30/11,Louisiana,0,0,0,0,LA
1/30/11,Maine,0,0,0,0,ME
1/30/11,Maryland,0,0,0,0,MD
1/30/11,Massachusetts,0,0,0,0,MA
1/30/11,Michigan,0,0,0,0,MI
1/30/11,Minnesota,0,0,0,0,MN
1/30/11,Mississippi,0,0,0,0,MS
1/30/11,Missouri,0,0,0,0,MO
1/30/11,Montana,0,0,0,0,MT
1/30/11,Nebraska,0,0,0,0,NE
1/30/11,Nevada,0,0,0,0,NV
1/30/11,New Hampshire,0,0,0,0,NH
1/30/11,New Jersey,0,0,0,0,NJ
1/30/11,New Mexico,0,0,0,0,NM
1/30/11,New York,0,0,0,0,NY
1/30/11,North Dakota,0,0,0,0,ND
1/30/11,Ohio,0,0,0,0,OH
1/30/11,Oklahoma,0,0,0,0,OK
1/30/11,Oregon,0,0,0,0,OR
1/30/11,Pennsylvania,0,0,0,0,PA
1/30/11,Rhode Island,0,0,0,0,RI
1/30/11,South Carolina,0,0,0,0,SC
1/30/11,South Dakota,0,0,0,0,SD
1/30/11,Tennessee,0,0,0,0,TN
1/30/11,Texas,0,0,0,0,TX
1/30/11,Utah,0,0,0,0,UT
1/30/11,Vermont,0,0,0,0,VT
1/30/11,Virginia,0,0,0,0,VA
1/30/11,Washington,0,0,0,0,WA
1/30/11,West Virginia,0,0,0,0,WV
1/30/11,Wisconsin,0,0,0,0,WI
1/30/11,Wyoming,0,0,0,0,WY
1/31/11,Alabama,0,0,0,0,AL
1/31/11,Alaska,0,0,0,0,AK
1/31/11,Arizona,0,0,0,0,AZ
1/31/11,Arkansas,0,0,0,0,AR
1/31/11,California,0,0,0,0,CA
1/31/11,Colorado,0,0,0,0,CO
1/31/11,Connecticut,0,0,0,0,CT
1/31/11,Delaware,0,0,0,0,DE
1/31/11,Florida,0,0,0,0,FL
1/31/11,Georgia,0,0,0,0,GA
1/31/11,Hawaii,0,0,0,0,HI
1/31/11,Idaho,0,0,0,0,ID
1/31/11,Illinois,0,0,0,0,IL
1/31/11,Indiana,0,0,0,0,IN
1/31/11,Iowa,0,0,0,0,IA
1/31/11,Kansas,0,0,0,0,KS
1/31/11,Kentucky,0,0,0,0,KY
1/31/11,Louisiana,0,0,0,0,LA
1/31/11,Maine,0,0,0,0,ME
1/31/11,Maryland,0,0,0,0,MD
1/31/11,Massachusetts,0,0,0,0,MA
1/31/11,Michigan,0,0,0,0,MI
1/31/11,Minnesota,0,0,0,0,MN
1/31/11,Mississippi,0,0,0,0,MS
1/31/11,Missouri,0,0,0,0,MO
1/31/11,Montana,0,0,0,0,MT
1/31/11,Nebraska,0,0,0,0,NE
1/31/11,Nevada,0,0,0,0,NV
1/31/11,New Hampshire,0,0,0,0,NH
1/31/11,New Jersey,0,0,0,0,NJ
1/31/11,New Mexico,0,0,0,0,NM
1/31/11,New York,0,0,0,0,NY
1/31/11,North Dakota,0,0,0,0,ND
1/31/11,Ohio,0,0,0,0,OH
1/31/11,Oklahoma,0,0,0,0,OK
1/31/11,Oregon,0,0,0,0,OR
1/31/11,Pennsylvania,0,0,0,0,PA
1/31/11,Rhode Island,0,0,0,0,RI
1/31/11,South Carolina,0,0,0,0,SC
1/31/11,South Dakota,0,0,0,0,SD
1/31/11,Tennessee,0,0,0,0,TN
1/31/11,Texas,0,0,0,0,TX
1/31/11,Utah,0,0,0,0,UT
1/31/11,Vermont,0,0,0,0,VT
1/31/11,Virginia,0,0,0,0,VA
1/31/11,Washington,0,0,0,0,WA
1/31/11,West Virginia,0,0,0,0,WV
1/31/11,Wisconsin,0,0,0,0,WI
1/31/11,Wyoming,0,0,0,0,WY
2/1/11,Alabama,0,0,0,0,AL
2/1/11,Alaska,0,0,0,0,AK
2/1/11,Arizona,0,0,0,0,AZ
2/1/11,Arkansas,0,0,0,0,AR
2/1/11,California,0,0,0,0,CA
2/1/11,Colorado,0,0,0,0,CO
2/1/11,Connecticut,0,0,0,0,CT
2/1/11,Delaware,0,0,0,0,DE
2/1/11,Florida,0,0,0,0,FL
2/1/11,Georgia,0,0,0,0,GA
2/1/11,Hawaii,0,0,0,0,HI
2/1/11,Idaho,0,0,0,0,ID
2/1/11,Illinois,0,0,0,0,IL
2/1/11,Indiana,0,0,0,0,IN
2/1/11,Iowa,0,0,0,0,IA
2/1/11,Kansas,0,0,0,0,KS
2/1/11,Kentucky,0,0,0,0,KY
2/1/11,Louisiana,0,0,0,0,LA
2/1/11,Maine,0,0,0,0,ME
2/1/11,Maryland,0,0,0,0,MD
2/1/11,Massachusetts,0,0,0,0,MA
2/1/11,Michigan,0,0,0,0,MI
2/1/11,Minnesota,0,0,0,0,MN
2/1/11,Mississippi,0,0,0,0,MS
2/1/11,Missouri,0,0,0,0,MO
2/1/11,Montana,0,0,0,0,MT
2/1/11,Nebraska,0,0,0,0,NE
2/1/11,Nevada,0,0,0,0,NV
2/1/11,New Hampshire,0,0,0,0,NH
2/1/11,New Jersey,0,0,0,0,NJ
2/1/11,New Mexico,0,0,0,0,NM
2/1/11,New York,0,0,0,0,NY
2/1/11,North Dakota,0,0,0,0,ND
2/1/11,Ohio,0,0,0,0,OH
2/1/11,Oklahoma,0,0,0,0,OK
2/1/11,Oregon,0,0,0,0,OR
2/1/11,Pennsylvania,0,0,0,0,PA
2/1/11,Rhode Island,0,0,0,0,RI
2/1/11,South Carolina,0,0,0,0,SC
2/1/11,South Dakota,0,0,0,0,SD
2/1/11,Tennessee,0,0,0,0,TN
2/1/11,Texas,0,0,0,0,TX
2/1/11,Utah,0,0,0,0,UT
2/1/11,Vermont,0,0,0,0,VT
2/1/11,Virginia,0,0,0,0,VA
2/1/11,Washington,0,0,0,0,WA
2/1/11,West Virginia,0,0,0,0,WV
2/1/11,Wisconsin,0,0,0,0,WI
2/1/11,Wyoming,0,0,0,0,WY
2/2/11,Alabama,0,0,0,0,AL
2/2/11,Alaska,0,0,0,0,AK
2/2/11,Arizona,0,0,0,0,AZ
2/2/11,Arkansas,0,0,0,0,AR
2/2/11,California,0,0,0,0,CA
2/2/11,Colorado,0,0,0,0,CO
2/2/11,Connecticut,0,0,0,0,CT
2/2/11,Delaware,0,0,0,0,DE
2/2/11,Florida,0,0,0,0,FL
2/2/11,Georgia,0,0,0,0,GA
2/2/11,Hawaii,0,0,0,0,HI
2/2/11,Idaho,0,0,0,0,ID
2/2/11,Illinois,0,0,0,0,IL
2/2/11,Indiana,0,0,0,0,IN
2/2/11,Iowa,0,0,0,0,IA
2/2/11,Kansas,0,0,0,0,KS
2/2/11,Kentucky,0,0,0,0,KY
2/2/11,Louisiana,0,0,0,0,LA
2/2/11,Maine,0,0,0,0,ME
2/2/11,Maryland,0,0,0,0,MD
2/2/11,Massachusetts,0,0,0,0,MA
2/2/11,Michigan,0,0,0,0,MI
2/2/11,Minnesota,0,0,0,0,MN
2/2/11,Mississippi,0,0,0,0,MS
2/2/11,Missouri,0,0,0,0,MO
2/2/11,Montana,0,0,0,0,MT
2/2/11,Nebraska,0,0,0,0,NE
2/2/11,Nevada,0,0,0,0,NV
2/2/11,New Hampshire,0,0,0,0,NH
2/2/11,New Jersey,0,0,0,0,NJ
2/2/11,New Mexico,0,0,0,0,NM
2/2/11,New York,0,0,0,0,NY
2/2/11,North Dakota,0,0,0,0,ND
2/2/11,Ohio,0,0,0,0,OH
2/2/11,Oklahoma,0,0,0,0,OK
2/2/11,Oregon,0,0,0,0,OR
2/2/11,Pennsylvania,0,0,0,0,PA
2/2/11,Rhode Island,0,0,0,0,RI
2/2/11,South Carolina,0,0,0,0,SC
2/2/11,South Dakota,0,0,0,0,SD
2/2/11,Tennessee,0,0,0,0,TN
2/2/11,Texas,0,0,0,0,TX
2/2/11,Utah,0,0,0,0,UT
2/2/11,Vermont,0,0,0,0,VT
2/2/11,Virginia,0,0,0,0,VA
2/2/11,Washington,0,0,0,0,WA
2/2/11,West Virginia,0,0,0,0,WV
2/2/11,Wisconsin,0,0,0,0,WI
2/2/11,Wyoming,0,0,0,0,WY
2/3/11,Alabama,0,0,0,0,AL
2/3/11,Alaska,0,0,0,0,AK
2/3/11,Arizona,0,0,0,0,AZ
2/3/11,Arkansas,0,0,0,0,AR
2/3/11,California,0,0,0,0,CA
2/3/11,Colorado,0,0,0,0,CO
2/3/11,Connecticut,0,0,0,0,CT
2/3/11,Delaware,0,0,0,0,DE
2/3/11,Florida,0,0,0,0,FL
2/3/11,Georgia,0,0,0,0,GA
2/3/11,Hawaii,0,0,0,0,HI
2/3/11,Idaho,0,0,0,0,ID
2/3/11,Illinois,0,0,0,0,IL
2/3/11,Indiana,0,0,0,0,IN
2/3/11,Iowa,0,0,0,0,IA
2/3/11,Kansas,0,0,0,0,KS
2/3/11,Kentucky,0,0,0,0,KY
2/3/11,Louisiana,0,0,0,0,LA
2/3/11,Maine,0,0,0,0,ME
2/3/11,Maryland,0,0,0,0,MD
2/3/11,Massachusetts,0,0,0,0,MA
2/3/11,Michigan,0,0,0,0,MI
2/3/11,Minnesota,0,0,0,0,MN
2/3/11,Mississippi,0,0,0,0,MS
2/3/11,Missouri,0,0,0,0,MO
2/3/11,Montana,0,0,0,0,MT
2/3/11,Nebraska,0,0,0,0,NE
2/3/11,Nevada,0,0,0,0,NV
2/3/11,New Hampshire,0,0,0,0,NH
2/3/11,New Jersey,0,0,0,0,NJ
2/3/11,New Mexico,0,0,0,0,NM
2/3/11,New York,0,0,0,0,NY
2/3/11,North Dakota,0,0,0,0,ND
2/3/11,Ohio,0,0,0,0,OH
2/3/11,Oklahoma,0,0,0,0,OK
2/3/11,Oregon,0,0,0,0,OR
2/3/11,Pennsylvania,0,0,0,0,PA
2/3/11,Rhode Island,0,0,0,0,RI
2/3/11,South Carolina,0,0,0,0,SC
2/3/11,South Dakota,0,0,0,0,SD
2/3/11,Tennessee,0,0,0,0,TN
2/3/11,Texas,0,0,0,0,TX
2/3/11,Utah,0,0,0,0,UT
2/3/11,Vermont,0,0,0,0,VT
2/3/11,Virginia,0,0,0,0,VA
2/3/11,Washington,0,0,0,0,WA
2/3/11,West Virginia,0,0,0,0,WV
2/3/11,Wisconsin,0,0,0,0,WI
2/3/11,Wyoming,0,0,0,0,WY
2/4/11,Alabama,0,0,0,0,AL
2/4/11,Alaska,0,0,0,0,AK
2/4/11,Arizona,0,0,0,0,AZ
2/4/11,Arkansas,0,0,0,0,AR
2/4/11,California,0,0,0,0,CA
2/4/11,Colorado,0,0,0,0,CO
2/4/11,Connecticut,0,0,0,0,CT
2/4/11,Delaware,0,0,0,0,DE
2/4/11,Florida,0,0,0,0,FL
2/4/11,Georgia,0,0,0,0,GA
2/4/11,Hawaii,0,0,0,0,HI
2/4/11,Idaho,0,0,0,0,ID
2/4/11,Illinois,0,0,0,0,IL
2/4/11,Indiana,0,0,0,0,IN
2/4/11,Iowa,0,0,0,0,IA
2/4/11,Kansas,0,0,0,0,KS
2/4/11,Kentucky,0,0,0,0,KY
2/4/11,Louisiana,0,0,0,0,LA
2/4/11,Maine,0,0,0,0,ME
2/4/11,Maryland,0,0,0,0,MD
2/4/11,Massachusetts,0,0,0,0,MA
2/4/11,Michigan,0,0,0,0,MI
2/4/11,Minnesota,0,0,0,0,MN
2/4/11,Mississippi,0,0,0,0,MS
2/4/11,Missouri,0,0,0,0,MO
2/4/11,Montana,0,0,0,0,MT
2/4/11,Nebraska,0,0,0,0,NE
2/4/11,Nevada,0,0,0,0,NV
2/4/11,New Hampshire,0,0,0,0,NH
2/4/11,New Jersey,0,0,0,0,NJ
2/4/11,New Mexico,0,0,0,0,NM
2/4/11,New York,0,0,0,0,NY
2/4/11,North Dakota,0,0,0,0,ND
2/4/11,Ohio,0,0,0,0,OH
2/4/11,Oklahoma,0,0,0,0,OK
2/4/11,Oregon,0,0,0,0,OR
2/4/11,Pennsylvania,0,0,0,0,PA
2/4/11,Rhode Island,0,0,0,0,RI
2/4/11,South Carolina,0,0,0,0,SC
2/4/11,South Dakota,0,0,0,0,SD
2/4/11,Tennessee,0,0,0,0,TN
2/4/11,Texas,0,0,0,0,TX
2/4/11,Utah,0,0,0,0,UT
2/4/11,Vermont,0,0,0,0,VT
2/4/11,Virginia,0,0,0,0,VA
2/4/11,Washington,0,0,0,0,WA
2/4/11,West Virginia,0,0,0,0,WV
2/4/11,Wisconsin,0,0,0,0,WI
2/4/11,Wyoming,0,0,0,0,WY
2/5/11,Alabama,0,0,0,0,AL
2/5/11,Alaska,0,0,0,0,AK
2/5/11,Arizona,0,0,0,0,AZ
2/5/11,Arkansas,0,0,0,0,AR
2/5/11,California,0,0,0,0,CA
2/5/11,Colorado,0,0,0,0,CO
2/5/11,Connecticut,0,0,0,0,CT
2/5/11,Delaware,0,0,0,0,DE
2/5/11,Florida,0,0,0,0,FL
2/5/11,Georgia,0,0,0,0,GA
2/5/11,Hawaii,0,0,0,0,HI
2/5/11,Idaho,0,0,0,0,ID
2/5/11,Illinois,0,0,0,0,IL
2/5/11,Indiana,0,0,0,0,IN
2/5/11,Iowa,0,0,0,0,IA
2/5/11,Kansas,0,0,0,0,KS
2/5/11,Kentucky,0,0,0,0,KY
2/5/11,Louisiana,0,0,0,0,LA
2/5/11,Maine,0,0,0,0,ME
2/5/11,Maryland,0,0,0,0,MD
2/5/11,Massachusetts,0,0,0,0,MA
2/5/11,Michigan,0,0,0,0,MI
2/5/11,Minnesota,0,0,0,0,MN
2/5/11,Mississippi,0,0,0,0,MS
2/5/11,Missouri,0,0,0,0,MO
2/5/11,Montana,0,0,0,0,MT
2/5/11,Nebraska,0,0,0,0,NE
2/5/11,Nevada,0,0,0,0,NV
2/5/11,New Hampshire,0,0,0,0,NH
2/5/11,New Jersey,0,0,0,0,NJ
2/5/11,New Mexico,0,0,0,0,NM
2/5/11,New York,0,0,0,0,NY
2/5/11,North Dakota,0,0,0,0,ND
2/5/11,Ohio,0,0,0,0,OH
