day,statename,PriceD,VolumeD,PriceR,VolumeR,state
11/13/06,New York,40,1,40,0,NY
11/13/06,North Carolina,40,0,40,0,NC
11/13/06,North Dakota,40,0,40,0,ND
11/13/06,Ohio,40,5,40,0,OH
11/13/06,Oklahoma,40,0,40,0,OK
11/13/06,Oregon,40,0,40,0,OR
11/13/06,Pennsylvania,40,0,40,0,PA
11/13/06,Rhode Island,40,0,40,0,RI
11/13/06,South Carolina,40,0,40,0,SC
11/13/06,South Dakota,40,0,40,0,SD
11/13/06,Tennessee,40,0,40,0,TN
11/13/06,Texas,40,0,40,0,TX
11/13/06,Utah,40,0,40,0,UT
11/13/06,Vermont,40,0,40,0,VT
11/13/06,Virginia,40,0,40,0,VA
11/13/06,Washington,40,0,40,0,WA
11/13/06,West Virginia,40,0,40,0,WV
11/13/06,Wisconsin,40,0,40,0,WI
11/13/06,Wyoming,40,0,40,0,WY
11/14/06,Alabama,40,0,40,0,AL
11/14/06,Alaska,40,0,40,0,AK
11/14/06,Arizona,40,0,40,0,AZ
11/14/06,Arkansas,40,0,40,0,AR
11/14/06,California,40,0,40,0,CA
11/14/06,Colorado,40,0,40,0,CO
11/14/06,Connecticut,40,0,40,0,CT
11/14/06,Delaware,40,0,40,0,DE
11/14/06,District of Columbia,33.3,0,33.3,0,DC
11/14/06,Florida,45,0,45,0,FL
11/14/06,Georgia,40,0,40,0,GA
11/14/06,Hawaii,40,0,40,0,HI
11/14/06,Idaho,40,0,40,0,ID
11/14/06,Illinois,40,0,40,0,IL
11/14/06,Indiana,40,0,40,0,IN
11/14/06,Iowa,40,0,40,0,IA
11/14/06,Kansas,40,0,40,0,KS
11/14/06,Kentucky,40,0,40,0,KY
11/14/06,Louisiana,40,0,40,0,LA
11/14/06,Maine,40,0,40,0,ME
11/14/06,Maryland,40,0,40,0,MD
11/14/06,Massachusetts,40,0,40,0,MA
11/14/06,Michigan,40,0,40,0,MI
11/14/06,Minnesota,40,0,40,0,MN
11/14/06,Mississippi,40,0,40,0,MS
11/14/06,Missouri,40,0,40,0,MO
11/14/06,Montana,40,0,40,0,MT
11/14/06,Nebraska,40,0,40,0,NE
11/14/06,Nevada,40,0,40,0,NV
11/14/06,New Hampshire,40,0,40,0,NH
11/14/06,New Jersey,40,5,40,0,NJ
11/14/06,New Mexico,40,0,40,0,NM
11/14/06,New York,40,0,40,0,NY
11/14/06,North Carolina,40,0,40,0,NC
11/14/06,North Dakota,40,0,40,0,ND
11/14/06,Ohio,40,0,40,0,OH
11/14/06,Oklahoma,40,0,40,0,OK
11/14/06,Oregon,40,0,40,0,OR
11/14/06,Pennsylvania,40,0,40,0,PA
11/14/06,Rhode Island,40,0,40,0,RI
11/14/06,South Carolina,40,0,40,0,SC
11/14/06,South Dakota,40,0,40,0,SD
11/14/06,Tennessee,40,0,40,0,TN
11/14/06,Texas,40,0,40,0,TX
11/14/06,Utah,40,0,40,0,UT
11/14/06,Vermont,40,0,40,0,VT
11/14/06,Virginia,40,0,40,0,VA
11/14/06,Washington,40,0,40,0,WA
11/14/06,West Virginia,40,0,40,0,WV
11/14/06,Wisconsin,40,0,40,0,WI
11/14/06,Wyoming,40,0,40,0,WY
11/15/06,Alabama,40,0,40,0,AL
11/15/06,Alaska,40,0,40,0,AK
11/15/06,Arizona,40,10,40,10,AZ
11/15/06,Arkansas,40,0,40,0,AR
11/15/06,California,40,10,40,0,CA
11/15/06,Colorado,35,5,40,0,CO
11/15/06,Connecticut,40,10,40,0,CT
11/15/06,Delaware,40,0,40,0,DE
11/15/06,District of Columbia,33.3,0,33.3,0,DC
11/15/06,Florida,45,0,45,0,FL
11/15/06,Georgia,40,0,40,0,GA
11/15/06,Hawaii,40,0,40,0,HI
11/15/06,Idaho,40,0,40,0,ID
11/15/06,Illinois,40,0,40,0,IL
11/15/06,Indiana,40,0,40,0,IN
11/15/06,Iowa,40,0,40,0,IA
11/15/06,Kansas,40,0,40,0,KS
11/15/06,Kentucky,40,0,40,0,KY
11/15/06,Louisiana,40,0,40,0,LA
11/15/06,Maine,40,0,40,0,ME
11/15/06,Maryland,40,0,40,0,MD
11/15/06,Massachusetts,40,0,40,0,MA
11/15/06,Michigan,40,0,40,0,MI
11/15/06,Minnesota,40,0,40,0,MN
11/15/06,Mississippi,40,0,40,0,MS
11/15/06,Missouri,40,10,55,5,MO
11/15/06,Montana,40,0,40,0,MT
11/15/06,Nebraska,40,0,40,0,NE
11/15/06,Nevada,30,6,40,0,NV
11/15/06,New Hampshire,40,0,40,0,NH
11/15/06,New Jersey,40,5,40,0,NJ
11/15/06,New Mexico,60,10,40,0,NM
11/15/06,New York,85,1,40,0,NY
11/15/06,North Carolina,40,0,40,0,NC
11/15/06,North Dakota,40,0,40,0,ND
11/15/06,Ohio,40,0,40,0,OH
11/15/06,Oklahoma,10,5,40,0,OK
11/15/06,Oregon,40,0,25,7,OR
11/15/06,Pennsylvania,60,10,25,5,PA
11/15/06,Rhode Island,40,0,40,0,RI
11/15/06,South Carolina,40,0,40,0,SC
11/15/06,South Dakota,40,0,40,0,SD
11/15/06,Tennessee,40,0,40,0,TN
11/15/06,Texas,40,0,40,0,TX
11/15/06,Utah,40,0,40,0,UT
11/15/06,Vermont,40,0,40,0,VT
11/15/06,Virginia,40,0,70,5,VA
11/15/06,Washington,40,0,40,0,WA
11/15/06,West Virginia,40,0,40,0,WV
11/15/06,Wisconsin,40,0,40,0,WI
11/15/06,Wyoming,40,0,40,0,WY
11/16/06,Alabama,40,0,40,0,AL
11/16/06,Alaska,40,0,40,0,AK
11/16/06,Arizona,40,0,40,0,AZ
11/16/06,Arkansas,40,0,40,0,AR
11/16/06,California,40,0,40,0,CA
11/16/06,Colorado,35,0,40,5,CO
11/16/06,Connecticut,40,0,40,0,CT
11/16/06,Delaware,40,0,40,0,DE
11/16/06,District of Columbia,33.3,0,33.3,0,DC
11/16/06,Florida,45,0,45,0,FL
11/16/06,Georgia,40,0,40,0,GA
11/16/06,Hawaii,40,0,40,0,HI
11/16/06,Idaho,40,0,40,0,ID
11/16/06,Illinois,40,0,40,0,IL
11/16/06,Indiana,40,0,40,0,IN
11/16/06,Iowa,40,0,40,0,IA
11/16/06,Kansas,40,0,40,0,KS
11/16/06,Kentucky,40,0,40,0,KY
11/16/06,Louisiana,40,0,40,0,LA
11/16/06,Maine,40,0,40,0,ME
11/16/06,Maryland,40,0,40,10,MD
11/16/06,Massachusetts,40,0,40,0,MA
11/16/06,Michigan,40,0,40,0,MI
11/16/06,Minnesota,40,0,40,0,MN
11/16/06,Mississippi,40,0,40,0,MS
11/16/06,Missouri,40,0,55,5,MO
11/16/06,Montana,40,0,40,0,MT
11/16/06,Nebraska,40,0,40,0,NE
11/16/06,Nevada,30,0,40,5,NV
11/16/06,New Hampshire,40,0,40,0,NH
11/16/06,New Jersey,40,5,40,0,NJ
11/16/06,New Mexico,60,0,40,0,NM
11/16/06,New York,85,0,40,0,NY
11/16/06,North Carolina,40,0,40,0,NC
11/16/06,North Dakota,40,0,40,0,ND
11/16/06,Ohio,40,0,40,0,OH
11/16/06,Oklahoma,10,0,40,0,OK
11/16/06,Oregon,40,0,25,0,OR
11/16/06,Pennsylvania,60,0,25,0,PA
11/16/06,Rhode Island,40,0,40,0,RI
11/16/06,South Carolina,40,0,40,0,SC
11/16/06,South Dakota,40,0,40,0,SD
11/16/06,Tennessee,40,5,40,0,TN
11/16/06,Texas,40,0,40,0,TX
11/16/06,Utah,40,0,40,0,UT
11/16/06,Vermont,40,0,40,0,VT
11/16/06,Virginia,40,0,70,0,VA
11/16/06,Washington,40,0,40,0,WA
11/16/06,West Virginia,40,0,40,0,WV
11/16/06,Wisconsin,40,0,40,0,WI
11/16/06,Wyoming,40,0,40,0,WY
11/17/06,Alabama,40,0,40,0,AL
11/17/06,Alaska,40,0,40,0,AK
11/17/06,Arizona,40,0,40,0,AZ
11/17/06,Arkansas,40,0,40,0,AR
11/17/06,California,40,0,40,10,CA
11/17/06,Colorado,35,0,40,0,CO
11/17/06,Connecticut,40,0,40,0,CT
11/17/06,Delaware,40,0,40,0,DE
11/17/06,District of Columbia,33.3,0,33.3,0,DC
11/17/06,Florida,45,0,45,0,FL
11/17/06,Georgia,40,0,40,0,GA
11/17/06,Hawaii,40,0,40,0,HI
11/17/06,Idaho,40,0,40,0,ID
11/17/06,Illinois,40,0,40,0,IL
11/17/06,Indiana,40,0,40,0,IN
11/17/06,Iowa,40,0,40,0,IA
11/17/06,Kansas,40,0,40,0,KS
11/17/06,Kentucky,40,0,40,0,KY
11/17/06,Louisiana,40,0,40,0,LA
11/17/06,Maine,40,0,40,10,ME
11/17/06,Maryland,40,0,40,10,MD
11/17/06,Massachusetts,90,8,40,0,MA
11/17/06,Michigan,40,0,40,0,MI
11/17/06,Minnesota,40,0,40,0,MN
11/17/06,Mississippi,40,0,40,0,MS
11/17/06,Missouri,40,0,55,0,MO
11/17/06,Montana,40,0,40,0,MT
11/17/06,Nebraska,40,0,90,10,NE
11/17/06,Nevada,30,4,70,5,NV
11/17/06,New Hampshire,40,0,40,0,NH
11/17/06,New Jersey,80,10,40,0,NJ
11/17/06,New Mexico,60,0,40,0,NM
11/17/06,New York,85,0,40,0,NY
11/17/06,North Carolina,40,0,40,0,NC
11/17/06,North Dakota,40,0,40,0,ND
11/17/06,Ohio,40,0,40,0,OH
11/17/06,Oklahoma,10,0,90,5,OK
11/17/06,Oregon,40,0,25,0,OR
11/17/06,Pennsylvania,60,0,25,0,PA
11/17/06,Rhode Island,40,0,40,0,RI
11/17/06,South Carolina,40,0,40,0,SC
11/17/06,South Dakota,40,0,40,0,SD
11/17/06,Tennessee,40,0,40,0,TN
11/17/06,Texas,40,0,40,0,TX
11/17/06,Utah,40,0,40,0,UT
11/17/06,Vermont,40,0,40,0,VT
11/17/06,Virginia,40,5,70,0,VA
11/17/06,Washington,40,0,40,0,WA
11/17/06,West Virginia,40,0,40,0,WV
11/17/06,Wisconsin,40,0,40,0,WI
11/17/06,Wyoming,40,0,40,0,WY
11/18/06,Alabama,40,0,40,0,AL
11/18/06,Alaska,40,0,40,0,AK
11/18/06,Arizona,40,0,40,0,AZ
11/18/06,Arkansas,40,0,40,0,AR
11/18/06,California,40,0,40,0,CA
11/18/06,Colorado,35,0,40,0,CO
11/18/06,Connecticut,40,0,40,0,CT
11/18/06,Delaware,40,0,40,0,DE
11/18/06,District of Columbia,33.3,0,33.3,0,DC
11/18/06,Florida,45,0,45,0,FL
11/18/06,Georgia,40,0,40,0,GA
11/18/06,Hawaii,40,0,40,0,HI
11/18/06,Idaho,40,0,40,0,ID
11/18/06,Illinois,40,0,40,0,IL
11/18/06,Indiana,40,0,40,0,IN
11/18/06,Iowa,40,0,40,0,IA
11/18/06,Kansas,40,0,40,0,KS
11/18/06,Kentucky,40,0,40,0,KY
11/18/06,Louisiana,40,0,40,0,LA
11/18/06,Maine,40,0,40,0,ME
11/18/06,Maryland,40,0,40,0,MD
11/18/06,Massachusetts,90,0,40,0,MA
11/18/06,Michigan,40,0,40,0,MI
11/18/06,Minnesota,40,0,40,0,MN
11/18/06,Mississippi,40,0,40,0,MS
11/18/06,Missouri,40,0,55,0,MO
11/18/06,Montana,40,0,40,0,MT
11/18/06,Nebraska,40,0,90,0,NE
11/18/06,Nevada,30,0,70,0,NV
11/18/06,New Hampshire,40,0,40,0,NH
11/18/06,New Jersey,75,1,40,0,NJ
11/18/06,New Mexico,60,0,40,0,NM
11/18/06,New York,85,0,40,0,NY
11/18/06,North Carolina,40,0,40,0,NC
11/18/06,North Dakota,40,0,40,0,ND
11/18/06,Ohio,40,0,40,0,OH
11/18/06,Oklahoma,10,0,90,0,OK
11/18/06,Oregon,40,0,25,0,OR
11/18/06,Pennsylvania,60,0,25,0,PA
11/18/06,Rhode Island,40,0,40,0,RI
11/18/06,South Carolina,40,0,40,0,SC
11/18/06,South Dakota,40,0,40,0,SD
11/18/06,Tennessee,40,0,40,0,TN
11/18/06,Texas,40,0,40,0,TX
11/18/06,Utah,40,0,40,0,UT
11/18/06,Vermont,40,0,40,0,VT
11/18/06,Virginia,40,0,70,0,VA
11/18/06,Washington,40,0,40,0,WA
11/18/06,West Virginia,40,0,40,0,WV
11/18/06,Wisconsin,40,0,40,0,WI
11/18/06,Wyoming,40,0,40,0,WY
11/19/06,Alabama,40,0,40,0,AL
11/19/06,Alaska,40,0,40,0,AK
11/19/06,Arizona,40,0,40,0,AZ
11/19/06,Arkansas,40,0,40,0,AR
11/19/06,California,40,0,40,0,CA
11/19/06,Colorado,35,0,40,0,CO
11/19/06,Connecticut,40,0,40,0,CT
11/19/06,Delaware,40,0,40,0,DE
11/19/06,District of Columbia,33.3,0,33.3,0,DC
11/19/06,Florida,45,0,45,0,FL
11/19/06,Georgia,40,0,40,0,GA
11/19/06,Hawaii,40,0,40,0,HI
11/19/06,Idaho,40,0,40,0,ID
11/19/06,Illinois,40,0,40,0,IL
11/19/06,Indiana,40,0,40,0,IN
11/19/06,Iowa,40,0,40,0,IA
11/19/06,Kansas,40,0,40,0,KS
11/19/06,Kentucky,40,0,40,0,KY
11/19/06,Louisiana,40,0,40,0,LA
11/19/06,Maine,40,0,40,0,ME
11/19/06,Maryland,40,0,40,0,MD
11/19/06,Massachusetts,90,0,40,0,MA
11/19/06,Michigan,40,0,40,0,MI
11/19/06,Minnesota,40,0,40,0,MN
11/19/06,Mississippi,40,0,40,0,MS
11/19/06,Missouri,40,0,55,0,MO
11/19/06,Montana,40,0,40,0,MT
11/19/06,Nebraska,40,0,90,0,NE
11/19/06,Nevada,30,0,70,0,NV
11/19/06,New Hampshire,40,0,40,0,NH
11/19/06,New Jersey,75,0,40,0,NJ
11/19/06,New Mexico,60,0,40,0,NM
11/19/06,New York,85,0,40,0,NY
11/19/06,North Carolina,40,0,40,0,NC
11/19/06,North Dakota,40,0,40,0,ND
11/19/06,Ohio,40,0,40,0,OH
11/19/06,Oklahoma,10,0,90,0,OK
11/19/06,Oregon,40,0,25,0,OR
11/19/06,Pennsylvania,60,0,25,0,PA
11/19/06,Rhode Island,40,0,40,0,RI
11/19/06,South Carolina,40,0,40,0,SC
11/19/06,South Dakota,40,0,40,0,SD
11/19/06,Tennessee,40,0,40,0,TN
11/19/06,Texas,40,0,40,0,TX
11/19/06,Utah,40,0,40,0,UT
11/19/06,Vermont,40,0,40,0,VT
11/19/06,Virginia,40,0,70,0,VA
11/19/06,Washington,40,0,40,0,WA
11/19/06,West Virginia,40,0,40,0,WV
11/19/06,Wisconsin,40,0,40,0,WI
11/19/06,Wyoming,40,0,40,0,WY
11/20/06,Alabama,10,0,90,0,AL
11/20/06,Alaska,15,0,85,0,AK
11/20/06,Arizona,30,0,70,0,AZ
11/20/06,Arkansas,25,0,75,0,AR
11/20/06,California,85,0,15,0,CA
11/20/06,Colorado,30,0,70,0,CO
11/20/06,Connecticut,85,0,15,0,CT
11/20/06,Delaware,85,0,15,0,DE
11/20/06,District of Columbia,96,0,2,0,DC
11/20/06,Florida,50,0,50,0,FL
11/20/06,Georgia,15,0,85,0,GA
11/20/06,Hawaii,90,0,10,0,HI
11/20/06,Idaho,10,0,90,0,ID
11/20/06,Illinois,85,0,15,0,IL
11/20/06,Indiana,20,0,80,0,IN
11/20/06,Iowa,50,0,50,0,IA
11/20/06,Kansas,20,0,80,0,KS
11/20/06,Kentucky,15,0,85,0,KY
11/20/06,Louisiana,20,0,80,0,LA
11/20/06,Maine,71,0,29,0,ME
11/20/06,Maryland,85,0,15,0,MD
11/20/06,Massachusetts,90,0,10,0,MA
11/20/06,Michigan,75,0,25,0,MI
11/20/06,Minnesota,70,0,30,0,MN
11/20/06,Mississippi,10,0,90,0,MS
11/20/06,Missouri,45,0,55,0,MO
11/20/06,Montana,15,0,85,0,MT
11/20/06,Nebraska,15,0,85,0,NE
11/20/06,Nevada,35,0,69,0,NV
11/20/06,New Hampshire,65,0,35,0,NH
11/20/06,New Jersey,75,0,24,0,NJ
11/20/06,New Mexico,60,0,40,0,NM
11/20/06,New York,85,1,15,0,NY
11/20/06,North Carolina,20,0,80,0,NC
11/20/06,North Dakota,10,0,90,0,ND
11/20/06,Ohio,50,0,50,0,OH
11/20/06,Oklahoma,15,0,85,0,OK
11/20/06,Oregon,80,0,20,0,OR
11/20/06,Pennsylvania,75,0,25,10,PA
11/20/06,Rhode Island,90,0,10,0,RI
11/20/06,South Carolina,15,0,85,0,SC
11/20/06,South Dakota,15,0,85,0,SD
11/20/06,Tennessee,25,0,75,0,TN
11/20/06,Texas,10,0,85,5,TX
11/20/06,Utah,10,0,90,0,UT
11/20/06,Vermont,85,0,15,0,VT
11/20/06,Virginia,35,0,65,0,VA
11/20/06,Washington,75,0,25,0,WA
11/20/06,West Virginia,25,0,75,0,WV
11/20/06,Wisconsin,65,0,35,0,WI
11/20/06,Wyoming,10,0,90,0,WY
11/21/06,Alabama,10,0,90,0,AL
11/21/06,Alaska,15,0,85,0,AK
11/21/06,Arizona,30,0,70,0,AZ
11/21/06,Arkansas,25,0,75,0,AR
11/21/06,California,85,0,15,0,CA
11/21/06,Colorado,30,0,70,0,CO
11/21/06,Connecticut,85,0,15,0,CT
11/21/06,Delaware,85,0,15,0,DE
11/21/06,District of Columbia,96,0,2,0,DC
11/21/06,Florida,50,0,50,0,FL
11/21/06,Georgia,15,0,85,0,GA
11/21/06,Hawaii,85,10,15,10,HI
11/21/06,Idaho,10,0,90,0,ID
11/21/06,Illinois,85,0,15,0,IL
11/21/06,Indiana,20,0,80,0,IN
11/21/06,Iowa,50,0,50,0,IA
11/21/06,Kansas,20,0,80,0,KS
11/21/06,Kentucky,15,0,85,0,KY
11/21/06,Louisiana,20,0,80,0,LA
11/21/06,Maine,71,0,29,0,ME
11/21/06,Maryland,85,0,15,0,MD
11/21/06,Massachusetts,90,0,10,0,MA
11/21/06,Michigan,75,0,25,0,MI
11/21/06,Minnesota,70,0,30,0,MN
11/21/06,Mississippi,10,0,90,0,MS
11/21/06,Missouri,45,0,55,0,MO
11/21/06,Montana,15,0,85,0,MT
11/21/06,Nebraska,15,0,85,0,NE
11/21/06,Nevada,35,0,69,0,NV
11/21/06,New Hampshire,65,0,35,0,NH
11/21/06,New Jersey,75,0,24,0,NJ
11/21/06,New Mexico,60,0,40,0,NM
11/21/06,New York,85,0,15,0,NY
11/21/06,North Carolina,20,0,80,0,NC
11/21/06,North Dakota,10,0,90,0,ND
11/21/06,Ohio,50,0,50,0,OH
11/21/06,Oklahoma,15,0,85,0,OK
11/21/06,Oregon,80,0,20,0,OR
11/21/06,Pennsylvania,75,0,25,0,PA
11/21/06,Rhode Island,90,0,10,0,RI
11/21/06,South Carolina,15,0,85,0,SC
11/21/06,South Dakota,15,0,85,0,SD
11/21/06,Tennessee,25,0,75,0,TN
11/21/06,Texas,10,0,85,0,TX
11/21/06,Utah,10,0,90,0,UT
11/21/06,Vermont,85,0,15,0,VT
11/21/06,Virginia,35,0,65,0,VA
11/21/06,Washington,75,0,25,0,WA
11/21/06,West Virginia,25,0,75,0,WV
11/21/06,Wisconsin,65,0,35,0,WI
11/21/06,Wyoming,10,0,90,0,WY
11/22/06,Alabama,10,0,90,0,AL
11/22/06,Alaska,15,0,85,0,AK
11/22/06,Arizona,30,0,70,0,AZ
11/22/06,Arkansas,25,0,75,0,AR
11/22/06,California,85,0,15,0,CA
11/22/06,Colorado,30,0,70,0,CO
11/22/06,Connecticut,85,0,15,0,CT
11/22/06,Delaware,85,0,15,0,DE
11/22/06,District of Columbia,96,0,2,0,DC
11/22/06,Florida,50,0,50,0,FL
11/22/06,Georgia,15,0,85,0,GA
11/22/06,Hawaii,85,0,15,0,HI
11/22/06,Idaho,10,0,90,0,ID
11/22/06,Illinois,85,0,15,0,IL
11/22/06,Indiana,20,0,80,0,IN
11/22/06,Iowa,50,0,50,0,IA
11/22/06,Kansas,20,0,85,1,KS
11/22/06,Kentucky,15,0,85,0,KY
11/22/06,Louisiana,20,0,80,0,LA
11/22/06,Maine,71,0,29,0,ME
11/22/06,Maryland,85,0,15,0,MD
11/22/06,Massachusetts,90,0,10,0,MA
11/22/06,Michigan,75,0,25,0,MI
11/22/06,Minnesota,70,0,30,0,MN
11/22/06,Mississippi,10,0,90,0,MS
11/22/06,Missouri,45,0,55,0,MO
11/22/06,Montana,15,0,85,0,MT
11/22/06,Nebraska,15,0,85,0,NE
11/22/06,Nevada,35,0,69,0,NV
11/22/06,New Hampshire,65,0,35,0,NH
11/22/06,New Jersey,75,0,24,0,NJ
11/22/06,New Mexico,60,0,40,0,NM
11/22/06,New York,85,0,15,0,NY
11/22/06,North Carolina,20,0,80,0,NC
11/22/06,North Dakota,10,0,90,0,ND
11/22/06,Ohio,50,0,50,0,OH
11/22/06,Oklahoma,15,0,85,0,OK
11/22/06,Oregon,75,10,20,0,OR
11/22/06,Pennsylvania,75,0,25,0,PA
11/22/06,Rhode Island,90,0,10,0,RI
11/22/06,South Carolina,15,0,85,0,SC
11/22/06,South Dakota,15,0,85,0,SD
11/22/06,Tennessee,25,0,75,0,TN
11/22/06,Texas,10,0,85,0,TX
11/22/06,Utah,10,0,90,0,UT
11/22/06,Vermont,85,0,15,0,VT
11/22/06,Virginia,35,0,65,0,VA
11/22/06,Washington,75,0,30,10,WA
11/22/06,West Virginia,25,0,75,0,WV
11/22/06,Wisconsin,65,0,35,0,WI
11/22/06,Wyoming,10,0,90,0,WY
11/23/06,Alabama,10,0,90,0,AL
11/23/06,Alaska,15,0,85,0,AK
11/23/06,Arizona,30,0,70,0,AZ
11/23/06,Arkansas,25,0,75,0,AR
11/23/06,California,85,0,15,0,CA
11/23/06,Colorado,30,0,70,0,CO
11/23/06,Connecticut,85,0,15,0,CT
11/23/06,Delaware,85,0,15,0,DE
11/23/06,District of Columbia,96,0,2,0,DC
11/23/06,Florida,50,0,50,0,FL
11/23/06,Georgia,15,0,85,0,GA
11/23/06,Hawaii,85,0,15,0,HI
11/23/06,Idaho,10,0,90,0,ID
11/23/06,Illinois,85,0,15,0,IL
11/23/06,Indiana,20,0,80,0,IN
11/23/06,Iowa,50,0,50,0,IA
11/23/06,Kansas,20,0,85,0,KS
11/23/06,Kentucky,15,0,85,0,KY
11/23/06,Louisiana,20,0,80,0,LA
11/23/06,Maine,71,0,29,0,ME
11/23/06,Maryland,85,0,15,0,MD
11/23/06,Massachusetts,90,0,10,0,MA
11/23/06,Michigan,75,0,25,0,MI
11/23/06,Minnesota,70,0,30,0,MN
11/23/06,Mississippi,10,0,90,0,MS
11/23/06,Missouri,45,0,55,0,MO
11/23/06,Montana,15,0,85,0,MT
11/23/06,Nebraska,15,0,85,0,NE
11/23/06,Nevada,35,0,69,0,NV
11/23/06,New Hampshire,65,0,35,0,NH
11/23/06,New Jersey,75,0,24,0,NJ
11/23/06,New Mexico,60,0,40,0,NM
11/23/06,New York,85,0,15,0,NY
11/23/06,North Carolina,20,0,80,0,NC
11/23/06,North Dakota,10,0,90,0,ND
11/23/06,Ohio,50,0,50,0,OH
11/23/06,Oklahoma,15,0,85,0,OK
11/23/06,Oregon,75,0,20,0,OR
11/23/06,Pennsylvania,75,0,25,0,PA
11/23/06,Rhode Island,90,0,10,0,RI
11/23/06,South Carolina,15,0,85,0,SC
11/23/06,South Dakota,15,0,85,0,SD
11/23/06,Tennessee,25,0,75,0,TN
11/23/06,Texas,10,0,85,0,TX
11/23/06,Utah,10,0,90,0,UT
11/23/06,Vermont,85,0,15,0,VT
11/23/06,Virginia,35,0,65,0,VA
11/23/06,Washington,75,0,30,0,WA
11/23/06,West Virginia,25,0,75,0,WV
11/23/06,Wisconsin,65,0,35,0,WI
11/23/06,Wyoming,10,0,90,0,WY
11/24/06,Alabama,10,0,90,0,AL
11/24/06,Alaska,15,0,85,0,AK
11/24/06,Arizona,30,0,70,0,AZ
11/24/06,Arkansas,25,0,75,0,AR
11/24/06,California,85,0,15,0,CA
11/24/06,Colorado,30,0,70,0,CO
11/24/06,Connecticut,85,0,15,0,CT
11/24/06,Delaware,85,0,15,0,DE
